"";"sexe";"nbenf";"moyf";"a52p";"a52m"
"2342";"1";4;77,6470588235294;"7";"2"
"2343";"2";2;58,8235294117647;"6";"7"
"2344";"1";2;64,7058823529412;"8";"7"
"2345";"1";3;75,2941176470588;"8";"1"
"2346";"1";6;63,5294117647059;"1";"1"
"2347";"2";2;87,0588235294118;"6";"6"
"2348";"2";2;88,235294117647;"7";"1"
"2349";"1";2;84,7058823529412;"8";"7"
"2350";"1";2;72,9411764705882;"8";"8"
"2351";"2";3;85,8823529411765;"8";"8"
"2352";"2";2;67,0588235294118;"6";"6"
"2353";"2";3;61,1764705882353;"3";"5"
"2354";"2";4;75,2941176470588;"7";"7"
"2355";"2";2;64,7058823529412;"5";"3"
"2356";"1";3;70,5882352941177;"6";"3"
"2357";"2";2;83,5294117647059;"2";"2"
"2358";"1";3;76,4705882352941;"5";"6"
"2359";"2";2;54,1176470588235;"4";"4"
"2360";"2";2;68,2352941176471;"1";"2"
"2361";"2";2;81,1764705882353;"3";"4"
"2362";"1";3;65,8823529411765;"7";"7"
"2363";"2";5;82,3529411764706;"1";"1"
"2364";"1";2;67,0588235294118;"2";"2"
"2365";"2";3;50,5882352941176;"4";"2"
"2366";"1";2;80;"4";"6"
"2367";"1";1;90,5882352941177;"5";"7"
"2368";"1";3;91,7647058823529;"7";"6"
"2369";"2";2;64,7058823529412;"1";"1"
"2370";"1";2;56,4705882352941;"6";"6"
"2371";"2";6;78,8235294117647;"1";"1"
"2372";"2";2;55,2941176470588;"4";"7"
"2373";"1";2;71,7647058823529;"2";"2"
"2374";"1";3;70,5882352941177;"5";"5"
"2375";"2";2;75,2941176470588;"8";"8"
"2376";"2";1;44,7058823529412;"5";"4"
"2377";"1";3;87,0588235294118;"4";"3"
"2378";"2";2;69,4117647058823;"8";"7"
"2379";"2";2;72,9411764705882;"5";"5"
"2380";"1";2;69,4117647058823;"8";"7"
"2381";"1";1;76,4705882352941;"3";"6"
"2382";"1";2;62,3529411764706;"5";"5"
"2383";"2";2;78,8235294117647;"3";"3"
"2384";"1";2;84,7058823529412;"4";"6"
"2385";"2";2;77,6470588235294;"2";"2"
"2386";"2";2;85,8823529411765;"8";"6"
"2387";"1";3;67,0588235294118;"6";"5"
"2388";"1";2;68,2352941176471;"1";"1"
"2389";"2";2;69,4117647058823;"6";"5"
"2390";"1";1;78,8235294117647;"5";"5"
"2391";"1";3;82,3529411764706;"8";"8"
"2392";"2";3;61,1764705882353;"2";"7"
"2393";"2";1;51,7647058823529;"6";"5"
"2394";"2";2;81,1764705882353;"3";"3"
"2395";"1";2;64,7058823529412;"4";"2"
"2396";"2";3;72,9411764705882;"6";"8"
"2397";"2";1;81,1764705882353;"4";"5"
"2398";"1";2;82,3529411764706;"6";"6"
"2399";"1";3;76,4705882352941;"4";"4"
"2400";"2";2;88,235294117647;"2";"2"
"2401";"2";3;82,3529411764706;"4";"5"
"2402";"2";2;83,5294117647059;"6";"3"
"2403";"2";2;67,0588235294118;"4";"2"
"2404";"1";1;91,7647058823529;"3";"6"
"2405";"1";2;71,7647058823529;"3";"2"
"2406";"2";3;87,0588235294118;"3";"1"
"2407";"2";2;76,4705882352941;"5";"6"
"2408";"2";1;85,8823529411765;"7";"8"
"2409";"1";2;87,0588235294118;"6";"4"
"2410";"2";2;74,1176470588235;"2";"2"
"2411";"2";2;65,8823529411765;"2";"2"
"2412";"2";3;83,5294117647059;"3";"6"
"2413";"2";2;83,5294117647059;"4";"6"
"2414";"1";2;83,5294117647059;"6";"5"
"2415";"2";3;49,4117647058823;"2";"2"
"2416";"1";2;63,5294117647059;"4";"1"
"2417";"2";2;61,1764705882353;"6";"3"
"2418";"1";3;71,7647058823529;"3";"3"
"2419";"1";2;77,6470588235294;"5";"2"
"2420";"1";2;67,0588235294118;"6";"6"
"2421";"2";4;81,1764705882353;"7";"7"
"2422";"2";2;89,4117647058823;"4";"3"
"2423";"2";2;85,8823529411765;"7";"6"
"2424";"1";2;90,5882352941177;"6";"6"
"2425";"1";2;64,7058823529412;"2";"6"
"2426";"1";3;74,1176470588235;"5";"5"
"2427";"1";3;58,8235294117647;"4";"1"
"2428";"2";2;81,1764705882353;"3";"2"
"2429";"2";5;75,2941176470588;"4";"6"
"2430";"1";2;81,1764705882353;"6";"5"
"2431";"2";2;96,4705882352941;"7";"8"
"2432";"2";1;88,235294117647;"2";"7"
"2433";"2";3;58,8235294117647;"6";"2"
"2434";"2";3;61,9047619047619;"4";"1"
"2435";"1";3;68,2352941176471;"2";"2"
"2436";"1";5;67,0588235294118;"2";"2"
"2437";"1";2;49,4117647058823;"2";"2"
"2438";"1";1;81,7073170731707;"8";"7"
"2439";"1";2;87,0588235294118;"2";"4"
"2440";"2";2;74,1176470588235;"6";"4"
"2441";"1";5;82,3529411764706;"2";"2"
"2442";"2";5;88,235294117647;"2";"2"
"2443";"1";3;72,9411764705882;"6";"6"
"2444";"2";1;77,6470588235294;"3";"3"
"2445";"1";2;78,8235294117647;"4";"3"
"2446";"1";2;91,7647058823529;"8";"6"
"2447";"2";2;74,1176470588235;"5";"6"
"2448";"2";3;94,1176470588235;"6";"7"
"2449";"2";3;91,7647058823529;"6";"5"
"2450";"1";2;81,1764705882353;"4";"3"
"2451";"2";2;84,7058823529412;"8";"8"
"2452";"1";1;92,9411764705882;"3";"7"
"2453";"1";2;65,8823529411765;"8";"8"
"2454";"1";3;75,2941176470588;"4";"6"
"2455";"1";2;76,4705882352941;"6";"3"
"2456";"1";1;82,3529411764706;"7";"7"
"2457";"2";2;80;"6";"8"
"2458";"2";1;76,4705882352941;"4";"7"
"2459";"1";2;83,5294117647059;"4";"8"
"2460";"1";2;76,4705882352941;"2";"2"
"2461";"2";3;65,8823529411765;"4";"4"
"2462";"2";2;80;"8";"4"
"2463";"1";2;64,7058823529412;"6";"6"
"2464";"1";2;60;"4";"3"
"2465";"2";3;71,7647058823529;"4";"7"
"2466";"2";6;64,7058823529412;"2";"1"
"2467";"1";1;64,7058823529412;"2";"5"
"2468";"1";3;80;"6";"8"
"2469";"2";2;75,2941176470588;"8";"6"
"2470";"2";2;80;"2";"2"
"2471";"2";2;68,2352941176471;"4";"2"
"2472";"2";3;77,6470588235294;"3";"3"
"2473";"1";2;63,5294117647059;"7";"2"
"2474";"1";3;50,5882352941176;"4";"1"
"2475";"1";2;65,8823529411765;"6";"6"
"2476";"2";2;43,5897435897436;"4";"1"
"2477";"2";2;87,0588235294118;"7";"8"
"2478";"1";2;81,1764705882353;"2";"3"
"2479";"2";1;80;"2";"1"
"2480";"1";2;72,9411764705882;"4";"5"
"2481";"2";2;78,8235294117647;"4";"5"
"2482";"1";2;76,4705882352941;"3";"7"
"2483";"1";3;52,9411764705882;"5";"4"
"2484";"2";2;67,0588235294118;"5";"6"
"2485";"2";2;87,5;"6";"7"
"2486";"2";5;78,8235294117647;"1";"1"
"2487";"2";2;82,3529411764706;"5";"5"
"2488";"2";3;77,6470588235294;"2";"2"
"2489";"2";2;89,4117647058823;"7";"8"
"2490";"2";3;74,1176470588235;"1";"2"
"2491";"2";3;78,8235294117647;"4";"3"
"2492";"1";2;84,7058823529412;"6";"5"
"2493";"2";2;84,7058823529412;"6";"8"
"2494";"2";3;88,235294117647;"2";"3"
"2495";"1";3;71,7647058823529;"1";"2"
"2496";"2";3;68,2352941176471;"4";"1"
"2497";"1";1;75,2941176470588;"6";"4"
"2498";"2";2;81,1764705882353;"2";"2"
"2499";"1";1;68,2352941176471;"6";"6"
"2500";"1";2;67,0588235294118;"3";"3"
"2501";"1";3;63,5294117647059;"4";"1"
"2502";"1";2;80;"5";"6"
"2503";"2";2;83,5294117647059;"4";"2"
"2504";"2";5;77,6470588235294;"6";"6"
"2505";"2";2;75,2941176470588;"6";"3"
"2506";"2";3;69,4117647058823;"4";"2"
"2507";"1";3;82,3529411764706;"8";"8"
"2508";"2";2;84,7058823529412;"8";"8"
"2509";"2";5;82,3529411764706;"8";"8"
"2510";"2";2;80;"8";"8"
"2511";"2";1;81,1764705882353;"6";"6"
"2512";"2";2;82,3529411764706;"7";"7"
"2513";"1";3;75,2941176470588;"8";"8"
"2514";"1";2;57,6470588235294;"4";"5"
"2515";"2";1;91,7647058823529;"4";"6"
"2516";"1";1;67,0588235294118;"6";"2"
"2517";"1";2;67,0588235294118;"4";"2"
"2518";"1";2;91,7647058823529;"4";"4"
"2519";"1";4;70,5882352941177;"7";"6"
"2520";"2";3;55,2941176470588;"8";"3"
"2521";"1";1;70,2380952380952;"4";"4"
"2522";"2";3;67,0588235294118;"3";"6"
"2523";"2";1;63,5294117647059;"4";"2"
"2524";"2";3;65,8823529411765;"4";"2"
"2525";"2";2;61,1764705882353;"2";"2"
"2526";"1";2;68,2352941176471;"2";"2"
"2527";"1";2;68,2352941176471;"8";"7"
"2528";"1";3;69,4117647058823;"1";"4"
"2529";"2";4;67,0588235294118;"2";"2"
"2530";"1";3;63,5294117647059;"1";"1"
"2531";"1";3;52,9411764705882;"3";"5"
"2532";"1";3;80;"2";"2"
"2533";"2";2;80;"4";"4"
"2534";"1";1;50,5882352941176;"2";"3"
"2535";"2";2;70,5882352941177;"2";"2"
"2536";"2";3;87,0588235294118;"6";"4"
"2537";"2";2;71,7647058823529;"8";"8"
"2538";"1";3;55,2941176470588;"5";"3"
"2539";"1";2;78,8235294117647;"6";"6"
"2540";"2";3;87,0588235294118;"1";"1"
"2541";"2";4;71,7647058823529;"3";"4"
"2542";"2";2;75,2941176470588;"4";"4"
"2543";"1";3;69,4117647058823;"2";"2"
"2544";"1";3;64,7058823529412;"1";"2"
"2545";"2";2;78,8235294117647;"6";"4"
"2546";"1";2;61,1764705882353;"3";"3"
"2547";"1";2;78,8235294117647;"7";"4"
"2548";"1";3;67,0588235294118;"3";"2"
"2549";"2";2;71,7647058823529;"1";"5"
"2550";"1";4;69,4117647058823;"3";"7"
"2551";"2";2;55,2941176470588;"1";"2"
"2552";"1";3;58,8235294117647;"4";"1"
"2553";"1";3;60;"1";"3"
"2554";"1";2;81,1764705882353;"6";"3"
"2555";"1";1;83,5294117647059;"6";"2"
"2556";"2";3;78,8235294117647;"8";"7"
"2557";"2";2;77,6470588235294;"3";"6"
"2558";"2";2;85,8823529411765;"4";"7"
"2559";"2";2;85,8823529411765;"3";"6"
"2560";"2";5;72,9411764705882;"8";"8"
"2561";"2";2;88,235294117647;"4";"7"
"2562";"2";2;81,1764705882353;"6";"4"
"2563";"1";2;71,7647058823529;"6";"6"
"2564";"2";2;96,4705882352941;"6";"6"
"2565";"2";2;67,0588235294118;"3";"7"
"2566";"2";2;89,4117647058823;"8";"6"
"2567";"2";3;70,5882352941177;"1";"2"
"2568";"1";2;61,1764705882353;"4";"5"
"2569";"2";2;81,1764705882353;"2";"2"
"2570";"1";2;95,2941176470588;"8";"6"
"2571";"1";2;76,4705882352941;"7";"6"
"2572";"1";1;77,6470588235294;"6";"7"
"2573";"1";1;77,6470588235294;"1";"6"
"2574";"1";2;78,8235294117647;"2";"2"
"2575";"1";4;63,5294117647059;"4";"6"
"2576";"1";2;76,4705882352941;"4";"4"
"2577";"1";2;55,2941176470588;"1";"3"
"2578";"1";3;80;"4";"8"
"2579";"2";2;88,235294117647;"4";"5"
"2580";"1";2;65,8823529411765;"1";"5"
"2581";"2";2;85,8823529411765;"7";"5"
"2582";"2";3;91,7647058823529;"7";"4"
"2583";"2";2;95,2941176470588;"3";"4"
"2584";"1";1;87,0588235294118;"6";"7"
"2585";"2";2;83,5294117647059;"4";"3"
"2586";"1";2;87,0588235294118;"4";"6"
"2587";"2";2;58,8235294117647;"1";"6"
"2588";"2";2;90,5882352941177;"1";"4"
"2589";"2";2;82,3529411764706;"4";"6"
"2590";"2";1;63,5294117647059;"2";"4"
"2591";"1";2;82,3529411764706;"4";"1"
"2592";"1";2;71,7647058823529;"3";"6"
"2593";"1";4;42,3529411764706;"3";"2"
"2594";"1";3;75,2941176470588;"6";"4"
"2595";"2";3;77,6470588235294;"2";"2"
"2596";"2";1;71,7647058823529;"2";"1"
"2597";"1";3;52,9411764705882;"4";"2"
"2598";"2";2;70,5882352941177;"8";"7"
"2599";"2";2;69,4117647058823;"2";"5"
"2600";"1";4;88,235294117647;"1";"1"
"2601";"1";4;78,8235294117647;"8";"8"
"2602";"2";3;85,8823529411765;"2";"2"
"2603";"1";2;78,8235294117647;"6";"6"
"2604";"1";1;94,1176470588235;"2";"3"
"2605";"2";3;83,5294117647059;"8";"8"
"2606";"1";2;89,4117647058823;"8";"3"
"2607";"2";2;82,3529411764706;"2";"3"
"2608";"1";3;71,7647058823529;"4";"1"
"2609";"1";1;58,8235294117647;"4";"5"
"2610";"1";4;68,2352941176471;"6";"3"
"2611";"1";5;61,1764705882353;"1";"1"
"2612";"2";3;61,1764705882353;"4";"2"
"2613";"2";2;83,5294117647059;"7";"7"
"2614";"1";2;81,1764705882353;"6";"6"
"2615";"1";3;90,5882352941177;"2";"7"
"2616";"1";3;85,8823529411765;"8";"7"
"2617";"2";3;55,2941176470588;"7";"2"
"2618";"2";4;65,8823529411765;"4";"1"
"2619";"1";2;75,2941176470588;"6";"8"
"2620";"1";3;69,4117647058823;"4";"1"
"2621";"1";3;77,6470588235294;"6";"8"
"2622";"2";1;67,0588235294118;"2";"2"
"2623";"2";3;49,4117647058823;"1";"1"
"2624";"2";3;71,7647058823529;"3";"3"
"2625";"1";6;48,2352941176471;"1";"1"
"2626";"1";2;61,1764705882353;"1";"4"
"2627";"2";3;77,6470588235294;"1";"2"
"2628";"2";2;65,8823529411765;"8";"7"
"2629";"1";4;89,4117647058823;"6";"2"
"2630";"1";2;88,235294117647;"8";"4"
"2631";"2";3;67,0588235294118;"8";"8"
"2632";"1";2;84,7058823529412;"7";"8"
"2633";"1";2;78,8235294117647;"3";"4"
"2634";"1";3;85,8823529411765;"6";"3"
"2635";"1";2;58,8235294117647;"2";"2"
"2636";"2";2;88,235294117647;"4";"3"
"2637";"1";5;54,1176470588235;"4";"1"
"2638";"2";3;68,2352941176471;"4";"1"
"2639";"2";2;64,7058823529412;"1";"3"
"2640";"2";2;62,3529411764706;"2";"5"
"2641";"1";2;58,8235294117647;"4";"5"
"2642";"1";3;72,9411764705882;"2";"2"
"2643";"2";1;70,5882352941177;"1";"1"
"2644";"2";4;65,8823529411765;"4";"4"
"2645";"2";3;94,1176470588235;"2";"2"
"2646";"2";2;72,9411764705882;"4";"2"
"2647";"1";1;88,235294117647;"2";"2"
"2648";"2";2;85,8823529411765;"8";"8"
"2649";"2";2;91,7647058823529;"6";"6"
"2650";"2";7;78,8235294117647;"7";"3"
"2651";"1";1;90,5882352941177;"7";"6"
"2652";"2";2;78,8235294117647;"5";"3"
"2653";"2";2;51,7647058823529;"5";"2"
"2654";"1";2;84,7058823529412;"7";"7"
"2655";"2";2;68,2352941176471;"2";"4"
"2656";"2";2;72,9411764705882;"3";"6"
"2657";"2";2;91,7647058823529;"8";"8"
"2658";"1";2;80;"4";"4"
"2659";"1";3;65,8823529411765;"4";"5"
"2660";"1";2;71,7647058823529;"4";"1"
"2661";"2";2;68,2352941176471;"7";"1"
"2662";"2";2;81,1764705882353;"4";"1"
"2663";"1";4;78,8235294117647;"6";"4"
"2664";"2";5;49,4117647058823;"6";"5"
"2665";"2";2;89,4117647058823;"7";"8"
"2666";"2";2;97,6470588235294;"2";"4"
"2667";"1";4;81,1764705882353;"5";"6"
"2668";"2";3;58,8235294117647;"2";"1"
"2669";"2";2;70,5882352941177;"4";"4"
"2670";"2";2;78,8235294117647;"2";"4"
"2671";"1";2;78,8235294117647;"4";"5"
"2672";"1";3;64,7058823529412;"4";"1"
"2673";"2";4;60;"4";"1"
"2674";"2";3;74,1176470588235;"4";"2"
"2675";"2";3;52,9411764705882;"2";"2"
"2676";"2";2;82,3529411764706;"4";"5"
"2677";"2";4;76,4705882352941;"5";"4"
"2678";"2";3;84,7058823529412;"4";"4"
"2679";"2";3;89,4117647058823;"4";"5"
"2680";"2";1;90,5882352941177;"8";"8"
"2681";"2";2;95,2941176470588;"3";"7"
"2682";"2";3;97,6470588235294;"8";"8"
"2683";"1";3;75,2941176470588;"2";"5"
"2684";"2";2;92,9411764705882;"7";"5"
"2685";"2";3;90,5882352941177;"5";"6"
"2686";"1";3;76,4705882352941;"6";"5"
"2687";"2";1;61,1764705882353;"8";"7"
"2688";"2";3;85,8823529411765;"6";"6"
"2689";"1";2;78,8235294117647;"8";"6"
"2690";"2";2;67,0588235294118;"6";"4"
"2691";"2";2;90,5882352941177;"7";"7"
"2692";"2";3;64,7058823529412;"4";"2"
"2693";"1";3;74,1176470588235;"4";"4"
"2694";"2";1;78,8235294117647;"1";"3"
"2695";"1";2;81,1764705882353;"4";"5"
"2696";"2";2;67,0588235294118;"4";"4"
"2697";"2";2;63,5294117647059;"1";"2"
"2698";"1";3;85,8823529411765;"1";"2"
"2699";"2";4;74,1176470588235;"4";"1"
"2700";"2";4;81,1764705882353;"2";"2"
"2701";"1";3;50,5882352941176;"4";"1"
"2702";"2";2;52,9411764705882;"5";"6"
"2703";"1";3;65,8823529411765;"5";"5"
"2704";"1";4;68,2352941176471;"1";"1"
"2705";"1";3;74,1176470588235;"8";"7"
"2706";"2";2;51,7647058823529;"2";"1"
"2707";"1";3;75,2941176470588;"5";"1"
"2708";"2";2;65,8823529411765;"2";"2"
"2709";"1";2;72,9411764705882;"4";"2"
"2710";"2";3;74,1176470588235;"6";"4"
"2711";"1";2;85,8823529411765;"6";"6"
"2712";"2";1;81,1764705882353;"8";"7"
"2713";"1";2;85,8823529411765;"7";"6"
"2714";"2";3;41,1764705882353;"2";"2"
"2715";"1";1;50,5882352941176;"3";"5"
"2716";"2";2;92,9411764705882;"1";"6"
"2717";"1";2;75,2941176470588;"5";"2"
"2718";"1";2;90,5882352941177;"8";"4"
"2719";"2";3;91,7647058823529;"4";"6"
"2720";"1";3;91,7647058823529;"8";"8"
"2721";"1";2;91,7647058823529;"7";"6"
"2722";"1";3;83,5294117647059;"8";"4"
"2723";"1";2;82,3529411764706;"7";"8"
"2724";"2";4;65,8823529411765;"4";"5"
"2725";"1";2;68,2352941176471;"8";"7"
"2726";"2";3;74,1176470588235;"2";"5"
"2727";"1";2;81,1764705882353;"7";"6"
"2728";"1";3;84,7058823529412;"2";"2"
"2729";"1";1;88,235294117647;"3";"3"
"2730";"1";2;87,0588235294118;"2";"2"
"2731";"1";5;75,2941176470588;"4";"2"
"2732";"2";3;61,1764705882353;"1";"1"
"2733";"2";2;94,1176470588235;"4";"7"
"2734";"1";2;55,2941176470588;"4";"2"
"2735";"1";2;69,4117647058823;"4";"7"
"2736";"1";3;56,4705882352941;"1";"2"
"2737";"1";5;78,8235294117647;"1";"4"
"2738";"1";3;82,3529411764706;"5";"2"
"2739";"2";5;69,4117647058823;"4";"2"
"2740";"2";5;71,7647058823529;"4";"2"
"2741";"1";1;68,2352941176471;"2";"6"
"2742";"2";2;75,2941176470588;"4";"6"
"2743";"1";2;74,1176470588235;"4";"5"
"2744";"1";2;81,1764705882353;"5";"3"
"2745";"1";2;71,7647058823529;"8";"7"
"2746";"2";3;84,7058823529412;"2";"3"
"2747";"2";6;77,6470588235294;"1";"2"
"2748";"1";2;81,1764705882353;"1";"6"
"2749";"1";1;69,4117647058823;"8";"3"
"2750";"2";2;81,1764705882353;"4";"3"
"2751";"2";2;77,6470588235294;"1";"3"
"2752";"1";2;80;"1";"2"
"2753";"1";2;80;"8";"5"
"2754";"2";1;77,6470588235294;"6";"4"
"2755";"1";2;88,235294117647;"8";"8"
"2756";"2";2;56,4705882352941;"1";"2"
"2757";"2";3;56,4705882352941;"4";"2"
"2758";"2";3;67,0588235294118;"2";"2"
"2759";"1";3;62,3529411764706;"2";"2"
"2760";"2";2;75,2941176470588;"4";"5"
"2761";"1";3;64,7058823529412;"5";"2"
"2762";"1";2;58,8235294117647;"4";"5"
"2763";"2";3;63,5294117647059;"1";"1"
"2764";"1";3;68,2352941176471;"4";"4"
"2765";"1";2;89,4117647058823;"8";"7"
"2766";"1";2;71,7647058823529;"4";"5"
"2767";"1";2;83,5294117647059;"4";"7"
"2768";"1";3;55,2941176470588;"1";"1"
"2769";"2";6;48,2352941176471;"2";"1"
"2770";"1";3;51,7647058823529;"1";"2"
"2771";"2";3;75,2941176470588;"2";"4"
"2772";"1";4;82,3529411764706;"4";"2"
"2773";"2";2;68,2352941176471;"4";"4"
"2774";"1";1;78,8235294117647;"6";"7"
"2775";"1";3;83,5294117647059;"4";"4"
"2776";"2";2;82,3529411764706;"7";"5"
"2777";"1";1;90,5882352941177;"4";"2"
"2778";"2";3;60;"4";"5"
"2779";"2";2;63,5294117647059;"7";"7"
"2780";"2";2;85,8823529411765;"4";"1"
"2781";"2";2;80;"6";"6"
"2782";"1";2;78,8235294117647;"3";"3"
"2783";"2";4;69,4117647058823;"2";"2"
"2784";"1";1;78,8235294117647;"7";"4"
"2785";"2";2;87,0588235294118;"6";"3"
"2786";"2";3;90,5882352941177;"6";"6"
"2787";"2";2;87,0588235294118;"6";"8"
"2788";"1";4;89,4117647058823;"8";"8"
"2789";"1";3;85,8823529411765;"8";"8"
"2790";"1";2;70,5882352941177;"8";"5"
"2791";"2";2;94,1176470588235;"8";"8"
"2792";"2";3;75,2941176470588;"8";"8"
"2793";"2";2;78,8235294117647;"4";"6"
"2794";"1";2;84,7058823529412;"2";"2"
"2795";"2";3;83,5294117647059;"7";"7"
"2796";"1";2;78,8235294117647;"8";"6"
"2797";"2";2;71,7647058823529;"4";"6"
"2798";"2";3;80;"4";"4"
"2799";"2";3;96,4705882352941;"4";"4"
"2800";"2";2;89,4117647058823;"4";"3"
"2801";"2";2;77,6470588235294;"4";"6"
"2802";"2";4;67,0588235294118;"4";"4"
"2803";"1";2;71,7647058823529;"1";"3"
"2804";"2";2;65,8823529411765;"4";"4"
"2805";"1";5;61,1764705882353;"2";"1"
"2806";"2";3;85,8823529411765;"8";"6"
"2807";"1";2;85,8823529411765;"5";"6"
"2808";"1";1;76,4705882352941;"7";"6"
"2809";"2";2;83,5294117647059;"2";"4"
"2810";"1";2;83,5294117647059;"4";"6"
"2811";"1";1;61,1764705882353;"4";"3"
"2812";"1";2;84,7058823529412;"3";"4"
"2813";"2";2;80;"8";"8"
"2814";"1";3;75,2941176470588;"2";"3"
"2815";"1";2;82,3529411764706;"3";"7"
"2816";"1";3;78,8235294117647;"1";"6"
"2817";"1";6;74,1176470588235;"1";"4"
"2818";"2";2;90,5882352941177;"4";"5"
"2819";"1";3;76,4705882352941;"4";"4"
"2820";"2";3;75,2941176470588;"2";"1"
"2821";"1";2;60;"2";"3"
"2822";"1";5;76,4705882352941;"1";"1"
"2823";"1";1;71,7647058823529;"4";"4"
"2824";"1";4;67,0588235294118;"4";"4"
"2825";"2";2;92,9411764705882;"3";"3"
"2826";"1";6;55,2941176470588;"1";"1"
"2827";"2";3;82,3529411764706;"4";"6"
"2828";"2";2;78,8235294117647;"6";"3"
"2829";"1";4;63,5294117647059;"1";"2"
"2830";"1";1;52,9411764705882;"6";"1"
"2831";"1";2;75,2941176470588;"4";"6"
"2832";"1";1;70,5882352941177;"2";"2"
"2833";"1";3;80;"8";"3"
"2834";"1";3;50,5882352941176;"2";"2"
"2835";"1";4;57,6470588235294;"2";"2"
"2836";"2";2;76,4705882352941;"4";"4"
"2837";"1";2;61,1764705882353;"4";"4"
"2838";"2";4;40;"2";"2"
"2839";"1";2;58,8235294117647;"6";"4"
"2840";"1";2;58,8235294117647;"4";"5"
"2841";"1";1;63,5294117647059;"1";"1"
"2842";"2";3;64,7058823529412;"3";"3"
"2843";"1";6;57,6470588235294;"2";"2"
"2844";"1";3;54,1176470588235;"4";"2"
"2845";"2";1;67,0588235294118;"2";"2"
"2846";"2";1;64,7058823529412;"4";"6"
"2847";"1";3;67,0588235294118;"1";"2"
"2848";"1";4;77,6470588235294;"4";"6"
"2849";"1";2;70,5882352941177;"7";"7"
"2850";"1";4;41,1764705882353;"4";"1"
"2851";"1";2;75,2941176470588;"1";"2"
"2852";"1";2;47,0588235294118;"1";"1"
"2853";"2";4;36,4705882352941;"1";"1"
"2854";"1";1;62,3529411764706;"4";"2"
"2855";"1";2;75,2941176470588;"4";"4"
"2856";"1";2;51,7647058823529;"4";"2"
"2857";"2";1;61,1764705882353;"2";"2"
"2858";"1";3;49,4117647058823;"1";"1"
"2859";"2";2;63,5294117647059;"2";"3"
"2860";"2";2;75,2941176470588;"2";"1"
"2861";"2";2;44,7058823529412;"1";"2"
"2862";"2";2;45,8823529411765;"3";"3"
"2863";"2";3;58,8235294117647;"2";"4"
"2864";"1";3;74,1176470588235;"2";"1"
"2865";"2";3;70,5882352941177;"4";"1"
"2866";"1";2;69,4117647058823;"4";"3"
"2867";"1";2;75,2941176470588;"4";"2"
"2868";"1";2;78,8235294117647;"7";"3"
"2869";"2";2;82,3529411764706;"4";"5"
"2870";"2";3;75,2941176470588;"5";"6"
"2871";"2";2;84,7058823529412;"4";"2"
"2872";"1";3;83,5294117647059;"8";"7"
"2873";"2";4;83,5294117647059;"3";"6"
"2874";"1";2;80;"6";"3"
"2875";"1";5;91,7647058823529;"7";"7"
"2876";"2";1;88,235294117647;"7";"7"
"2877";"2";2;77,6470588235294;"3";"7"
"2878";"1";1;68,2352941176471;"4";"2"
"2879";"2";2;83,5294117647059;"7";"7"
"2880";"1";4;78,8235294117647;"2";"2"
"2881";"2";3;70,5882352941177;"4";"4"
"2882";"1";3;52,9411764705882;"1";"1"
"2883";"1";3;76,4705882352941;"6";"3"
"2884";"2";5;51,7647058823529;"1";"1"
"2885";"2";2;94,1176470588235;"8";"8"
"2886";"2";2;58,8235294117647;"4";"1"
"2887";"2";2;92,9411764705882;"7";"4"
"2888";"2";2;94,1176470588235;"6";"1"
"2889";"1";1;60;"2";"2"
"2890";"1";3;41,1764705882353;"7";"2"
"2891";"2";3;92,9411764705882;"2";"7"
"2892";"1";2;57,6470588235294;"2";"4"
"2893";"2";5;50,5882352941176;"1";"7"
"2894";"2";3;90,5882352941177;"4";"1"
"2895";"2";1;69,4117647058823;"1";"5"
"2896";"2";1;67,0588235294118;"4";"2"
"2897";"2";2;94,1176470588235;"8";"7"
"2898";"2";3;88,235294117647;"5";"7"
"2899";"2";6;64,7058823529412;"1";"1"
"2900";"1";1;77,6470588235294;"8";"6"
"2901";"2";3;80;"8";"8"
"2902";"1";2;55,2941176470588;"4";"1"
"2903";"2";2;83,5294117647059;"8";"8"
"2904";"2";1;63,5294117647059;"8";"6"
"2905";"1";2;75,2941176470588;"6";"7"
"2906";"1";3;85,8823529411765;"4";"4"
"2907";"2";2;78,8235294117647;"2";"2"
"2908";"2";4;80;"4";"4"
"2909";"1";2;81,1764705882353;"8";"7"
"2910";"1";1;91,7647058823529;"4";"4"
"2911";"2";4;69,4117647058823;"1";"4"
"2912";"1";3;68,2352941176471;"4";"4"
"2913";"2";2;47,0588235294118;"1";"1"
"2914";"2";2;81,1764705882353;"1";"5"
"2915";"2";3;60;"2";"2"
"2916";"2";3;77,6470588235294;"4";"4"
"2917";"2";2;80;"3";"4"
"2918";"1";1;80;"4";"5"
"2919";"2";3;78,8235294117647;"5";"6"
"2920";"2";2;83,5294117647059;"3";"3"
"2921";"2";2;56,4705882352941;"2";"2"
"2922";"1";3;87,0588235294118;"6";"7"
"2923";"1";2;77,6470588235294;"7";"8"
"2924";"2";2;84,7058823529412;"6";"6"
"2925";"2";3;68,2352941176471;"8";"2"
"2926";"2";1;87,0588235294118;"7";"6"
"2927";"2";2;70,5882352941177;"4";"4"
"2928";"1";3;77,6470588235294;"2";"3"
"2929";"1";3;80;"3";"6"
"2930";"1";4;62,3529411764706;"2";"5"
"2931";"2";1;70,5882352941177;"4";"4"
